orderId,guid,name,eun,manufacturer,catalogueNumber,serialNumber,import,systemGuid
19910168,1800ff91-70ab-4b4c-a3c0-584452eb3bf8,BSS10,19020110,Thorlabs,BSS10,SN: ,y,2e360378-95df-479f-b3b7-a2192c5708a6
19910168,1800ff91-70ab-4b4c-a3c0-584452eb3bf8,BSS10,19020111,Thorlabs,BSS10,SN: ,y,2e360378-95df-479f-b3b7-a2192c5708a6
19910168,1800ff91-70ab-4b4c-a3c0-584452eb3bf8,BSS10,19020108,Thorlabs,BSS10,SN: ,y,2e360378-95df-479f-b3b7-a2192c5708a6
19910168,1800ff91-70ab-4b4c-a3c0-584452eb3bf8,BSS10,19020109,Thorlabs,BSS10,SN: ,y,2e360378-95df-479f-b3b7-a2192c5708a6
19910168,1800ff91-70ab-4b4c-a3c0-584452eb3bf8,BSS10,19020107,Thorlabs,BSS10,SN: ,y,2e360378-95df-479f-b3b7-a2192c5708a6
19910168,f89e11eb-ecfb-407e-89de-644b523b2a6c,"??1"" 90:10 UVFS BS Plate, 400-700nm t=5mm",19020115,Thorlabs,BSN10,SN: ,y,2e360378-95df-479f-b3b7-a2192c5708a6
19910168,f89e11eb-ecfb-407e-89de-644b523b2a6c,"??1"" 90:10 UVFS BS Plate, 400-700nm t=5mm",19020116,Thorlabs,BSN10,SN: ,y,2e360378-95df-479f-b3b7-a2192c5708a6
19920349,f77095b1-f64c-4f91-9392-193ac37d5ddf,Undoped YAG crystal 7x7x130,19100038,EKSMA,EKSMA-YAG-7x7x130,,y,ce3d91a4-0690-423f-856c-b6cf75022dc2
19920349,f77095b1-f64c-4f91-9392-193ac37d5ddf,Undoped YAG crystal 7x7x130,19100037,EKSMA,EKSMA-YAG-7x7x130,,y,ce3d91a4-0690-423f-856c-b6cf75022dc2
19920349,f77095b1-f64c-4f91-9392-193ac37d5ddf,Undoped YAG crystal 7x7x130,19100035,EKSMA,EKSMA-YAG-7x7x130,,y,ce3d91a4-0690-423f-856c-b6cf75022dc2
19920349,f77095b1-f64c-4f91-9392-193ac37d5ddf,Undoped YAG crystal 7x7x90,19100036,EKSMA,EKSMA-YAG-7x7x90,,y,ce3d91a4-0690-423f-856c-b6cf75022dc2
19920398,c13331b9-a7fa-4f2e-8863-2c6bc590c8ad,Single Round Housing,20030065,Dahlman Filter Services,2110-2G-3-NNV,,y,357e6803-85d1-498d-a7cf-5316f276fce3
19920398,c13331b9-a7fa-4f2e-8863-2c6bc590c8ad,Single Round Housing,20030063,Dahlman Filter Services,2110-2G-3-NNV,,y,357e6803-85d1-498d-a7cf-5316f276fce3
19920398,c13331b9-a7fa-4f2e-8863-2c6bc590c8ad,Single Round Housing,20030062,Dahlman Filter Services,2110-2G-3-NNV,,y,357e6803-85d1-498d-a7cf-5316f276fce3
19920398,c13331b9-a7fa-4f2e-8863-2c6bc590c8ad,Single Round Housing,20030064,Dahlman Filter Services,2110-2G-3-NNV,,y,357e6803-85d1-498d-a7cf-5316f276fce3
19920398,c13331b9-a7fa-4f2e-8863-2c6bc590c8ad,Single Round Housing,20030061,Dahlman Filter Services,2110-2G-3-NNV,,y,357e6803-85d1-498d-a7cf-5316f276fce3
19920398,c13331b9-a7fa-4f2e-8863-2c6bc590c8ad,Single Round Housing,20030058,Dahlman Filter Services,2110-2G-3-NNV,,y,357e6803-85d1-498d-a7cf-5316f276fce3
19920398,c13331b9-a7fa-4f2e-8863-2c6bc590c8ad,Single Round Housing,20030059,Dahlman Filter Services,2110-2G-3-NNV,,y,357e6803-85d1-498d-a7cf-5316f276fce3
19920398,c13331b9-a7fa-4f2e-8863-2c6bc590c8ad,Single Round Housing,20030057,Dahlman Filter Services,2110-2G-3-NNV,,y,357e6803-85d1-498d-a7cf-5316f276fce3
19950028,8aab6b33-26ed-4fea-98b3-985b380b50b5,"Convex mirror, 1-inch, HR@515 nm, AOI: 0-4 deg; ROC = +250",19100259,EKSMA OPTICS,EKSMA:CX250-515-0,SN: ,y,312f17dc-14da-40f7-8dc2-81abf50870c4
19950028,8aab6b33-26ed-4fea-98b3-985b380b50b5,"Convex mirror, 1-inch, HR@515 nm, AOI: 0-4 deg; ROC = +250",19100258,EKSMA OPTICS,EKSMA:CX250-515-0,SN: ,y,312f17dc-14da-40f7-8dc2-81abf50870c4
19950028,8aab6b33-26ed-4fea-98b3-985b380b50b5,"Convex mirror, 1-inch, HR@515 nm, AOI: 0-4 deg; ROC = +250",19100256,EKSMA OPTICS,EKSMA:CX250-515-0,SN: ,y,312f17dc-14da-40f7-8dc2-81abf50870c4
19950028,8aab6b33-26ed-4fea-98b3-985b380b50b5,"Convex mirror, 1-inch, HR@515 nm, AOI: 0-4 deg; ROC = +250",19100257,EKSMA OPTICS,EKSMA:CX250-515-0,SN: ,y,312f17dc-14da-40f7-8dc2-81abf50870c4
20900030,91c5185f-a201-49eb-8933-c8857ed6ffd0,"2"" 70:30 (R:T) UVFS Plate Beamsplitter, Coating: 700 - 1100 nm, t = 8 mm (BST17) ",20080343,Thorlabs GmbH,BST17,,y,312f17dc-14da-40f7-8dc2-81abf50870c4
20911354,260f2382-3c24-4759-8e6c-96d64d62b1c3,"Polaris Kinematic Platform Mount, 2 Adjusters, M4 Mounting Holes",20070045,Thorlabs GmbH,POLARIS-K1M4/M,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
20911365,7ecd7dad-6378-4226-8b74-b9c1758fe8fc,Motorized iris diaphragm 8MID50-2.5-N,20060582,STANDA-VILNIUS,8MID50-2.5-N,,y,b585ece4-5fa5-4930-afca-5f09ba744571
20911365,7ecd7dad-6378-4226-8b74-b9c1758fe8fc,"Power supply (12V, 1.5A) PS12-1.5-4 ",20060583,STANDA-VILNIUS,PS12-1.5-4,,y,b585ece4-5fa5-4930-afca-5f09ba744571
20911376,2a398c31-472b-4721-9aa8-23b1ccc75b01,Two Piezo Actuator 50mm Low Distortion,20080566,Thorlabs GmbH,POLARIS-K50F2P-SP,,y,312f17dc-14da-40f7-8dc2-81abf50870c4
20911376,2a398c31-472b-4721-9aa8-23b1ccc75b01,Two Piezo Actuator 50mm Low Distortion,20080565,Thorlabs GmbH,POLARIS-K50F2P-SP,,y,312f17dc-14da-40f7-8dc2-81abf50870c4
20911376,2a398c31-472b-4721-9aa8-23b1ccc75b01,Two Piezo Actuator 50mm Low Distortion,20080564,Thorlabs GmbH,POLARIS-K50F2P-SP,,y,312f17dc-14da-40f7-8dc2-81abf50870c4
20911412,15cc8966-01a0-4c70-9537-db6bb16eaa09,X-ray Shutter Driver Controller,20070092,ACAL BFI GERMANY GMBH,VCM-D1,,y,989d176e-9099-4722-b8c6-22d38d40cc20
20911434,1a81f69e-e29d-4273-8b04-1e7099fc96e2,"Low Distortion ?50 mm Mirror Mount, 2 Hex Adjusters with Side Holes",20070268,Thorlabs GmbH,POLARIS-K50F4/M,,y,312f17dc-14da-40f7-8dc2-81abf50870c4
20911434,1a81f69e-e29d-4273-8b04-1e7099fc96e2,"Low Distortion ?50 mm Mirror Mount, 2 Hex Adjusters with Side Holes",20070266,Thorlabs GmbH,POLARIS-K50F4/M,,y,312f17dc-14da-40f7-8dc2-81abf50870c4
20911434,7a0d4958-cb59-4550-8887-bcbf8c5c96c3,"Low Distortion ?50 mm Mirror Mount, 2 Hex Adjusters with Side Holes",20070269,Thorlabs GmbH,POLARIS-K50F4/M,,y,312f17dc-14da-40f7-8dc2-81abf50870c4
20911434,7a0d4958-cb59-4550-8887-bcbf8c5c96c3,"Low Distortion ?50 mm Mirror Mount, 2 Hex Adjusters with Side Holes",20070271,Thorlabs GmbH,POLARIS-K50F4/M,,y,312f17dc-14da-40f7-8dc2-81abf50870c4
20911434,7a0d4958-cb59-4550-8887-bcbf8c5c96c3,"Low Distortion ?50 mm Mirror Mount, 2 Hex Adjusters with Side Holes",20070270,Thorlabs GmbH,POLARIS-K50F4/M,,y,312f17dc-14da-40f7-8dc2-81abf50870c4
20911456,a47d266d-8eb3-43b3-a141-874da02214e2,YAG Windows. diam.25.4 mm. 2 mm ,20070131,EKSMA,555-7253,,y,5615d496-afc4-465a-ab49-fee552ee0015
20911456,a47d266d-8eb3-43b3-a141-874da02214e2,CaF2 window. diam.25.4 mm. 4 mm ,20070132,EKSMA,531-5254,,y,5615d496-afc4-465a-ab49-fee552ee0015
20911456,a47d266d-8eb3-43b3-a141-874da02214e2,"YAG (undopped) flat window, orientation [111), dia.25.4mm, thickness 2 mm ",20070130,EKSMA,555-7252,,y,5615d496-afc4-465a-ab49-fee552ee0015
20911456,a47d266d-8eb3-43b3-a141-874da02214e2,UV LiF flat window. dia.38.1 x4 mm,20070133,EKSMA,510-5384,,y,5615d496-afc4-465a-ab49-fee552ee0015
20911458,f6bbfffe-8d83-417e-8554-7034ee6ebf21,"Six-Position Motorized Filter Wheel for ?1"" (?25 mm) Optics",20070111,Thorlabs GmbH,FW102C,,y,a0c0fbab-160e-4cde-a525-45a8c6ad6274
20911466,8c415232-344a-455f-859b-e1439e045977,Motorized Kinematic Vertical Drive Mirror Mount,20070235,STANDA-VILNIUS,8MKVDOM-4,,y,b585ece4-5fa5-4930-afca-5f09ba744571
20911466,8c415232-344a-455f-859b-e1439e045977,Motorized Kinematic Vertical Drive Mirror Mount,20070234,STANDA-VILNIUS,8MKVDOM-4,,y,b585ece4-5fa5-4930-afca-5f09ba744571
20911504,160283ec-20d4-47fd-8527-69829a7ba6ac,X-ray Shutter Driver Controller,20090431,ACAL BFI GERMANY GMBH,VCM-D1,,y,989d176e-9099-4722-b8c6-22d38d40cc20
20911549,e8ef4826-4829-4116-87e8-1abc80aaa6c1,"1"" Dielectric-Coated Concave Mirror, 750 - 1100 nm, f = 250 mm",20080085,Thorlabs GmbH,CM254-250-E03,,y,ce3d91a4-0690-423f-856c-b6cf75022dc2
20911549,e8ef4826-4829-4116-87e8-1abc80aaa6c1,"1"" Longpass Filter, Cut-On Wavelength: 1150 nm",20080087,Thorlabs GmbH,FEL1150,,y,ce3d91a4-0690-423f-856c-b6cf75022dc2
20911549,e8ef4826-4829-4116-87e8-1abc80aaa6c1,"1"" Silver-Coated Concave Mirror, f = 250.0 mm",20080090,Thorlabs GmbH,CM254-250-P01,,y,ce3d91a4-0690-423f-856c-b6cf75022dc2
20911549,e8ef4826-4829-4116-87e8-1abc80aaa6c1,"1"" Silver-Coated Concave Mirror, f = 250.0 mm",20080086,Thorlabs GmbH,CM254-250-P01,,y,ce3d91a4-0690-423f-856c-b6cf75022dc2
20911565,e50e00df-3a22-4a69-a7c6-5ffe298fd0f9,Solid Aluminium Breadboard 150 x 600 x 6.35mm ,20070573,Thorlabs GmbH,MB-SP0352,,y,a0c0fbab-160e-4cde-a525-45a8c6ad6274
20911565,e50e00df-3a22-4a69-a7c6-5ffe298fd0f9,Solid Aluminium Breadboard 200 x 450 x 6.35mm ,20070572,Thorlabs GmbH,MB-SP0350,,y,a0c0fbab-160e-4cde-a525-45a8c6ad6274
20911565,e50e00df-3a22-4a69-a7c6-5ffe298fd0f9,Solid Aluminium Breadboard 600 x 800 x 6.35mm ,20070571,Thorlabs GmbH,MB-SP0351,,y,a0c0fbab-160e-4cde-a525-45a8c6ad6274
20911660,de5c45c9-214a-4a2d-8ade-3571cd8f4a7d,Hub expansion module,20080309,"B + R automatizace, spol. s r.o.",X20 SYSTEM HB 1882,,y,357e6803-85d1-498d-a7cf-5316f276fce3
20911660,de5c45c9-214a-4a2d-8ade-3571cd8f4a7d,Hub expansion module,20080310,"B + R automatizace, spol. s r.o.",X20 SYSTEM HB 1882,,y,357e6803-85d1-498d-a7cf-5316f276fce3
20911660,de5c45c9-214a-4a2d-8ade-3571cd8f4a7d,Hub expansion module,20080307,"B + R automatizace, spol. s r.o.",X20 SYSTEM HB 1882,,y,357e6803-85d1-498d-a7cf-5316f276fce3
20911660,de5c45c9-214a-4a2d-8ade-3571cd8f4a7d,Hub expansion module,20080311,"B + R automatizace, spol. s r.o.",X20 SYSTEM HB 1882,,y,357e6803-85d1-498d-a7cf-5316f276fce3
20911660,de5c45c9-214a-4a2d-8ade-3571cd8f4a7d,Hub expansion module,20080308,"B + R automatizace, spol. s r.o.",X20 SYSTEM HB 1882,,y,357e6803-85d1-498d-a7cf-5316f276fce3
20911660,0b610d21-6174-415c-825a-7ad5717d1ec1,Hub expansion module,20080318,"B + R automatizace, spol. s r.o.",X20 SYSTEM HB 1882,,y,357e6803-85d1-498d-a7cf-5316f276fce3
20911660,0b610d21-6174-415c-825a-7ad5717d1ec1,Hub expansion module,20080319,"B + R automatizace, spol. s r.o.",X20 SYSTEM HB 1882,,y,357e6803-85d1-498d-a7cf-5316f276fce3
20911754,b1edf344-06d6-48b7-a143-111591d15e59,Tunable True Zero-Order Half-Wave (?/2) Phase Retardation Plate,20090428,Alphalas GmbH,PO-TWP-L2-25-UVIR,,y,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
20911754,b1edf344-06d6-48b7-a143-111591d15e59,Tunable True Zero-Order Half-Wave (?/2) Phase Retardation Plate,20090429,Alphalas GmbH,PO-TWP-L2-25-UVIR,,y,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
20911754,b1edf344-06d6-48b7-a143-111591d15e59,Tunable True Zero-Order Half-Wave (?/2) Phase Retardation Plate,20090430,Alphalas GmbH,PO-TWP-L2-25-UVIR,,y,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
20911760,5d7880f6-ca61-429d-aebc-b2e02d651964,"?4"" Protected Silver Mirror",20080432,Thorlabs GmbH,PF40-03-P01,,y,b585ece4-5fa5-4930-afca-5f09ba744571
20911760,5d7880f6-ca61-429d-aebc-b2e02d651964,"?4"" Protected Silver Mirror",20080433,Thorlabs GmbH,PF40-03-P01,,y,b585ece4-5fa5-4930-afca-5f09ba744571
20911760,5d7880f6-ca61-429d-aebc-b2e02d651964,"?3"" 90? Off-Axis Parabolic Mirror, Prot. Gold, RFL = 9""",20080434,Thorlabs GmbH,MPD399-M01,,y,b585ece4-5fa5-4930-afca-5f09ba744571
20911824,b068a619-18af-43bb-8970-e6405b609a24,"Mirror: 2"" / 1030nm / 45deg",20090132,EKSMA,045-1030PUHR-i0,,y,73838a8f-8781-4ed6-b7de-75db15b1be84
20911824,b068a619-18af-43bb-8970-e6405b609a24,"Mirror: 2"" / 1030nm / 45deg",20090131,EKSMA,045-1030PUHR-i0,,y,73838a8f-8781-4ed6-b7de-75db15b1be84
20911824,b068a619-18af-43bb-8970-e6405b609a24,"Mirror: 2"" / 1030nm / 45deg",20090134,EKSMA,045-1030PUHR,,y,73838a8f-8781-4ed6-b7de-75db15b1be84
20911824,b068a619-18af-43bb-8970-e6405b609a24,"Mirror: 2"" / 1030nm / 45deg",20090133,EKSMA,045-1030PUHR,,y,73838a8f-8781-4ed6-b7de-75db15b1be84
20911831,f41d1b7e-ba75-4529-9c8b-bba061d6ade6,Turning Mirror: 50mm / 1030nm / 45deg,20090135,Layertec,134049,,y,73838a8f-8781-4ed6-b7de-75db15b1be84
20911831,f41d1b7e-ba75-4529-9c8b-bba061d6ade6,Turning Mirror: 50mm / 1030nm / 45deg,20090136,Layertec,134049,,y,73838a8f-8781-4ed6-b7de-75db15b1be84
20911831,f41d1b7e-ba75-4529-9c8b-bba061d6ade6,"Laser Window: AR(0?, 1030-1064nm)<0.2%; fused silica",20090137,Layertec,144543,,y,73838a8f-8781-4ed6-b7de-75db15b1be84
20911862,8492e74b-f0fd-46c8-8211-aeee3b5286a8,8mm MegaPixel Fixed Focal Length Lens,20090046,Edmund Optics Ltd,56-786,,y,989d176e-9099-4722-b8c6-22d38d40cc20
20911862,8492e74b-f0fd-46c8-8211-aeee3b5286a8,8.5mm C Series Fixed Focal Length Lens,20090045,Edmund Optics Ltd,58-000,,y,989d176e-9099-4722-b8c6-22d38d40cc20
20911862,8492e74b-f0fd-46c8-8211-aeee3b5286a8,8mm MegaPixel Fixed Focal Length Lens,20090044,Edmund Optics Ltd,56-786,,y,989d176e-9099-4722-b8c6-22d38d40cc20
20911879,4acd9c24-0125-4200-ae70-a38ff6a1e28b,X67BC8331 (8DIO),20090070,"B + R automatizace, spol. s r.o.",X67BC8-X,,y,357e6803-85d1-498d-a7cf-5316f276fce3
20911880,77cb6b97-0542-4e69-a0ca-dd39042b05ae,"Adjustable Mechanical Slit, M4 Tap, Metric Micrometer",20090079,Thorlabs GmbH,VA100/M,,y,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
20911880,77cb6b97-0542-4e69-a0ca-dd39042b05ae,"Adjustable Mechanical Slit, M4 Tap, Metric Micrometer",20090082,Thorlabs GmbH,VA100/M,,y,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
20911880,77cb6b97-0542-4e69-a0ca-dd39042b05ae,"One-Axis 100 mm Translation Mount for 12.7 mm - 126.2 mm Rectangular Optics, M4 Taps ",20090080,Thorlabs GmbH,XF100/M,,y,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
20911880,77cb6b97-0542-4e69-a0ca-dd39042b05ae,"One-Axis 100 mm Translation Mount for 12.7 mm - 126.2 mm Rectangular Optics, M4 Taps ",20090081,Thorlabs GmbH,XF100/M,,y,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
20911900,d6036513-764d-44d2-a475-e717f2dc44da,TIC Instrument Controller 3 Head RS232 ,20090130,Activair s.r.o.,TIC 3 Head,D39700000,y,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
20911914,309fb8ba-0bc4-4960-b0dd-bf18181b0498,APG100-XLC linear Pirani gauge,20090011,Edwards,APG100-XLC,200546103,y,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
20911914,309fb8ba-0bc4-4960-b0dd-bf18181b0498,APG100-XLC linear Pirani gauge,20090012,Edwards,APG100-XLC,200546104,y,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
20911914,309fb8ba-0bc4-4960-b0dd-bf18181b0498,APG100-XLC linear Pirani gauge,20090013,Edwards,APG100-XLC,200546105,y,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
20911958,f437e6c6-858b-4064-a1b5-0e2602e3896e,Stepper and DC Motor Controller 2-axis,20090249,STANDA-VILNIUS,8SMC5-USB-B9-2,,y,a0c0fbab-160e-4cde-a525-45a8c6ad6274
20911958,f437e6c6-858b-4064-a1b5-0e2602e3896e,Motorized Two Axis Translation Optical Mount ,20090248,STANDA-VILNIUS,8MTOM2-1,,y,a0c0fbab-160e-4cde-a525-45a8c6ad6274
20911958,f437e6c6-858b-4064-a1b5-0e2602e3896e,"Power supply (24V, 2.5A)",20090247,STANDA-VILNIUS,PS24-2.5-4,,y,a0c0fbab-160e-4cde-a525-45a8c6ad6274
20911974,2235bada-0882-4f8c-9acf-eb6b0ee8bdf7,"970 - 1550 nm PM Fiber, 0.12 NA, 6.6 �m MFD patch cable 15m",20090231,Thorlabs GmbH,PM980-XP,,y,ce3d91a4-0690-423f-856c-b6cf75022dc2
20911974,2235bada-0882-4f8c-9acf-eb6b0ee8bdf7,"970 - 1550 nm PM Fiber, 0.12 NA, 6.6 �m MFD patch cable 15m",20090232,Thorlabs GmbH,PM980-XP,,y,ce3d91a4-0690-423f-856c-b6cf75022dc2
20911976,d417e043-dcc4-44d4-97d3-083462bb2afd,Butterfly pumping laser diode mount,20090233,Thorlabs GmbH,LM14S2,,y,ce3d91a4-0690-423f-856c-b6cf75022dc2
20911989,bf92f4a4-bad9-45e1-a6ac-d7e61a0d197f,"Optics Mount Y-Z Positioner for Lens, Pinholes and Objectives - Positioner with ring B1",20090320,STANDA-VILNIUS,5ZYP-1-B1,,y,a0c0fbab-160e-4cde-a525-45a8c6ad6274
20911989,bf92f4a4-bad9-45e1-a6ac-d7e61a0d197f,"Optics Mount Y-Z Positioner for Lens, Pinholes and Objectives - Positioner with ring A1",20090321,STANDA-VILNIUS,5ZYP-1-A1,,y,a0c0fbab-160e-4cde-a525-45a8c6ad6274
20911989,bf92f4a4-bad9-45e1-a6ac-d7e61a0d197f,"Optics Mount Y-Z Positioner for Lens, Pinholes and Objectives",20090319,STANDA-VILNIUS,5ZYP-1-W0.8,,y,a0c0fbab-160e-4cde-a525-45a8c6ad6274
20911989,bf92f4a4-bad9-45e1-a6ac-d7e61a0d197f,Adjustable Optical Slit,20090318,STANDA-VILNIUS,10AOS10-1,,y,a0c0fbab-160e-4cde-a525-45a8c6ad6274
20911989,bf92f4a4-bad9-45e1-a6ac-d7e61a0d197f,Stepper and DC Motor Controller 1-axis,20090315,STANDA-VILNIUS,8SMC5-USB-B8-1,,y,a0c0fbab-160e-4cde-a525-45a8c6ad6274
20911989,bf92f4a4-bad9-45e1-a6ac-d7e61a0d197f,"Power supply (36V, 4.44A)",20090317,STANDA-VILNIUS,PS36-4.4-4,,y,a0c0fbab-160e-4cde-a525-45a8c6ad6274
20911989,bf92f4a4-bad9-45e1-a6ac-d7e61a0d197f,Motorized Translation Stage,20090316,STANDA-VILNIUS,8MT167-100,,y,a0c0fbab-160e-4cde-a525-45a8c6ad6274
20911989,bf92f4a4-bad9-45e1-a6ac-d7e61a0d197f,Flipping Mirror/Beamsplitter Mount 1 inch,20090323,STANDA-VILNIUS,5F23-1-SH,,y,a0c0fbab-160e-4cde-a525-45a8c6ad6274
20911989,bf92f4a4-bad9-45e1-a6ac-d7e61a0d197f,Flipping Mirror/Beamsplitter Mount ,20090322,STANDA-VILNIUS,5F21-2,,y,a0c0fbab-160e-4cde-a525-45a8c6ad6274
20911989,bf92f4a4-bad9-45e1-a6ac-d7e61a0d197f,"Optics Mount Y-Z Positioner for Lens, Pinholes and Objectives",20090319,STANDA-VILNIUS,5ZYP-1-W0.8,,y,a0c0fbab-160e-4cde-a525-45a8c6ad6274
20912016,68706283-4f7e-4107-a30c-fd8249199046,"543 nm SMA Collimation Package, NA = 0.26, f = 34.74 mm",20100567,Thorlabs GmbH,F810SMA-543,,y,a0c0fbab-160e-4cde-a525-45a8c6ad6274
20912016,68706283-4f7e-4107-a30c-fd8249199046,"SM1-Threaded ?1"" Mirror Mount, 2 Adjusters, 2 Retaining Rings Included",20100578,Thorlabs GmbH,POLARIS-K1T1,,y,a0c0fbab-160e-4cde-a525-45a8c6ad6274
20912017,7e77af20-a038-4358-a6df-696322440113,"100 mm EFL, f/2.8, for 2/3"" C-Mount Format Cameras, with Lock",20100119,Thorlabs GmbH,MVL100M23,,y,989d176e-9099-4722-b8c6-22d38d40cc20
20912019,e3b99008-f406-4890-a759-596a0f75577c,"?12.7 mm Optical Construction Post, SS, M4 Taps 90 deg ",20090551,Thorlabs GmbH,TR75T/M,,y,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
20912019,e3b99008-f406-4890-a759-596a0f75577c,"Post-Mountable Standard Iris, ?20.0 mm Max Aperture, M4 Threaded Stud, Pack of 5",20090550,Thorlabs GmbH,IDA20/M-P5,,y,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
20912019,e3b99008-f406-4890-a759-596a0f75577c,"Compact Kinematic Mount for 25.4 mm Tall Rectangular Optics, M4 Taps",20090548,Thorlabs GmbH,KMSR/M,,y,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
20912019,e3b99008-f406-4890-a759-596a0f75577c,"Right-Angle Prism Mirror, UV Enhanced Aluminum, L = 25.0 mm",20090555,Thorlabs GmbH,MRA25-F01,,y,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
20912019,e3b99008-f406-4890-a759-596a0f75577c,"Right-Angle Prism Mirror, Protected Gold, L = 25.0 mm",20090547,Thorlabs GmbH,MRA25-M01,,y,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
20912019,e3b99008-f406-4890-a759-596a0f75577c,"Right-Angle Prism Mirror, Protected Silver, L = 25.0 mm",20090545,Thorlabs GmbH,MRA25-P01,,y,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
20912019,e3b99008-f406-4890-a759-596a0f75577c," ?1"" Mounted Slit, 50 � 3 �m Wide, 3 mm Long",20090549,Thorlabs GmbH,S50RD,,y,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
20912019,e3b99008-f406-4890-a759-596a0f75577c,"Component Clamp for ?1/2"" Posts, M6 Taps",20090556,Thorlabs GmbH,PMTR/M,,y,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
20912019,e3b99008-f406-4890-a759-596a0f75577c,"Optical Construction Post, SS, M4 Counterbores",20090552,Thorlabs GmbH,TR75C/M,,y,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
20912019,4b83b2f9-25ab-432d-a9c7-1fdfe7f24f04,"?1/2"" Lens Mount with SM05 Internal Threads and No Retaining Lip, M4 Tap",20090543,Thorlabs GmbH,SMR05/M,,y,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
20912019,4b83b2f9-25ab-432d-a9c7-1fdfe7f24f04,"Mounted ?1"" Hollow Roof Prism Mirror, UV Enhanced Aluminum ",20090546,Thorlabs GmbH,HR1015-F01,,y,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
20912019,4b83b2f9-25ab-432d-a9c7-1fdfe7f24f04,"Mounted ?1"" Hollow Roof Prism Mirror, UV Enhanced Aluminum ",20090554,Thorlabs GmbH,HR1015-F01,,y,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
20912019,4b83b2f9-25ab-432d-a9c7-1fdfe7f24f04,"Mounted ?1"" Hollow Roof Prism Mirror, UV Enhanced Aluminum ",20090558,Thorlabs GmbH,HR1015-F01,,y,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
20912050,57ff99e8-5eeb-4c70-aa5f-e2a962ece111,"?1"" Longpass Dichroic Mirror, 1500 nm Cut-On",20100029,Thorlabs GmbH,DMLP1500,,y,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
20912050,57ff99e8-5eeb-4c70-aa5f-e2a962ece111,"?1"" Longpass Dichroic Mirror, 1500 nm Cut-On",20100027,Thorlabs GmbH,DMLP1500,,y,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
20912050,57ff99e8-5eeb-4c70-aa5f-e2a962ece111,Dichroic Filter 1500nm ,20100026,Thorlabs GmbH,DMSP1500,,y,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
20912052,2fc11e23-d04d-42b8-b0c6-dc2febfcebc1,440T-MSSSE10AA Trapped Key Interlock ,20090482,ControlTech s.r.o. ,440T-MSSSE10AA,,y,357e6803-85d1-498d-a7cf-5316f276fce3
20912072,121dc564-b394-4f35-a899-6955b595883d,Vacuum Compatible XYZ Translation Stage,20120067,STANDA-VILNIUS,7T38V XYZ,,y,ff41a29f-7a5e-419a-8ef7-95b17b4e6b4f
20912111,597f8dc5-00f4-4304-8a47-67f2f8646864,"SUB-D 25-WAY UHV SOCKET HOUSING, INCLUDES STRAIN RELIEF AND FIXING SCREWS, SHIELDED",20100165,Allectra GmbH,211-HSG-D25-UHV,,y,b585ece4-5fa5-4930-afca-5f09ba744571
20912111,597f8dc5-00f4-4304-8a47-67f2f8646864,"KAP301 KAPTON TWISTED PAIR CABLE, 0.60MM, 2 CONDUCTORS 19 x 0.127mm, CONDUCTOR ?0.64mm. LENGTH- 50M",20100161,Allectra GmbH,301-KAPM-060-PAIR1-50M,,y,b585ece4-5fa5-4930-afca-5f09ba744571
20912111,597f8dc5-00f4-4304-8a47-67f2f8646864,SUB-D 25-WAY UHV PEEK SOCKET,20100162,Allectra GmbH,211-FS25-PK,,y,b585ece4-5fa5-4930-afca-5f09ba744571
20912111,597f8dc5-00f4-4304-8a47-67f2f8646864,"SUB-D 25-WAY AIR SIDE SOCKET, FEMALE",20100163,Allectra GmbH,211-FS25-AIR,,y,b585ece4-5fa5-4930-afca-5f09ba744571
