orderId,guid,name,eun,manufacturer,catalogueNumber,serialNumber,import,systemGuid
19911596,8ada41a1-6298-4666-8c35-d658e6da829d,Stainless Steel Bellows S H Series Bellows Valve SS-6H-MM,19080305,Swagelok Bercon,SS-6H-MM,,y,989d176e-9099-4722-b8c6-22d38d40cc20
19911596,8ada41a1-6298-4666-8c35-d658e6da829d,Stainless Steel Bellows S H Series Bellows Valve SS-6H-MM,19080309,Swagelok Bercon,SS-6H-MM,,y,989d176e-9099-4722-b8c6-22d38d40cc20
19911596,8ada41a1-6298-4666-8c35-d658e6da829d,"304L Stainless Steel Doub 304L SS, 1/4"" NPT F",19080286,Swagelok Bercon,304L-HDF4-1000,,y,989d176e-9099-4722-b8c6-22d38d40cc20
19911596,8ada41a1-6298-4666-8c35-d658e6da829d,"304L Stainless Steel Doub 304L SS, 1/4"" NPT F",19080299,Swagelok Bercon,304L-HDF4-1000,,y,989d176e-9099-4722-b8c6-22d38d40cc20
19911596,8ada41a1-6298-4666-8c35-d658e6da829d,"G2 Glass Tube Flowmeter 50 - 500 Nl/h; 1/4"" fNPT",19080285,Swagelok Bercon,VAF-G2-08M-1-0,,y,989d176e-9099-4722-b8c6-22d38d40cc20
19911596,8ada41a1-6298-4666-8c35-d658e6da829d,"G2 Glass Tube Flowmeter 50 - 500 Nl/h; 1/4"" fNPT",19080292,Swagelok Bercon,VAF-G2-08M-1-0,,y,989d176e-9099-4722-b8c6-22d38d40cc20
19911596,8ada41a1-6298-4666-8c35-d658e6da829d,316L VAR UHP Inline Gas F UHP Gas Filter,19080312,Swagelok Bercon,SS-SCF3-VR4-P-30,,y,989d176e-9099-4722-b8c6-22d38d40cc20
19911596,8ada41a1-6298-4666-8c35-d658e6da829d,"Hand Tube Bender, 6 mm",19080314,Swagelok Bercon,MS-HTB-6M,,y,989d176e-9099-4722-b8c6-22d38d40cc20
19911596,8ada41a1-6298-4666-8c35-d658e6da829d,"FX Series Metal Hose 1/4"" FNPT, FJ",19080296,Swagelok Bercon,SS-FX4RF4RF4-200CM-MY,,y,989d176e-9099-4722-b8c6-22d38d40cc20
19911596,8ada41a1-6298-4666-8c35-d658e6da829d,"FX Series Metal Hose 1/4"" FNPT, FJ",19080278,Swagelok Bercon,SS-FX4RF4RF4-150CM-MY,,y,989d176e-9099-4722-b8c6-22d38d40cc20
19911596,8ada41a1-6298-4666-8c35-d658e6da829d,"2.0"" 300PSI 1/4"" VCR F fitting PGU-50-PC300-L-4FSF",19080293,Swagelok Bercon,PGU-50-PC300-L-4FSF,,y,989d176e-9099-4722-b8c6-22d38d40cc20
19911596,8ada41a1-6298-4666-8c35-d658e6da829d,"2.0"" 300PSI 1/4"" VCR F fitting PGU-50-PC300-L-4FSF",19080280,Swagelok Bercon,PGU-50-PC300-L-4FSF,,y,989d176e-9099-4722-b8c6-22d38d40cc20
19912114,838ac10e-54ee-4725-a53e-672cca66aa7d,SMC PFMB7102-04-EW-RA,19100260,SMC,PFMB7102-04-EW-RA,,y,357e6803-85d1-498d-a7cf-5316f276fce3
19912114,838ac10e-54ee-4725-a53e-672cca66aa7d,SMC PFMB7102-04-EW-RA,19100262,SMC,PFMB7102-04-EW-RA,,y,357e6803-85d1-498d-a7cf-5316f276fce3
19912356,ecb81596-db24-4620-acdb-486f48c5e17e,cRIO-9057,19110248,National Instruments,786427-01,,y,989d176e-9099-4722-b8c6-22d38d40cc20
19912356,ecb81596-db24-4620-acdb-486f48c5e17e,NI 9425,19110242,National Instruments,779139-01,,y,989d176e-9099-4722-b8c6-22d38d40cc20
19912356,ecb81596-db24-4620-acdb-486f48c5e17e,NI 9425,19110243,National Instruments,779139-01,,y,989d176e-9099-4722-b8c6-22d38d40cc20
19912356,ecb81596-db24-4620-acdb-486f48c5e17e,NI-9477,19110245,National Instruments,779517-01,,y,989d176e-9099-4722-b8c6-22d38d40cc20
19912356,ecb81596-db24-4620-acdb-486f48c5e17e,NI-9477,19110247,National Instruments,779517-01,,y,989d176e-9099-4722-b8c6-22d38d40cc20
19912356,ecb81596-db24-4620-acdb-486f48c5e17e,NI-9870,19110246,National Instruments,779891-02,,y,989d176e-9099-4722-b8c6-22d38d40cc20
19912356,ecb81596-db24-4620-acdb-486f48c5e17e,NI-9202,19110244,National Instruments,784399-01,,y,989d176e-9099-4722-b8c6-22d38d40cc20
19912356,ecb81596-db24-4620-acdb-486f48c5e17e,NI-9202,19110249,National Instruments,784399-01,,y,989d176e-9099-4722-b8c6-22d38d40cc20
19912363,76d3123d-6b2e-451e-9b87-c01c90754a8c,Clean Gas Filter - SFC102-03,19120112,SMC,SFC102-03,,y,5a008c5c-0b7e-4479-94df-a7650b63489a
19912363,76d3123d-6b2e-451e-9b87-c01c90754a8c,Clean Gas Filter - SFC102-03,19120113,SMC,SFC102-03,,y,5a008c5c-0b7e-4479-94df-a7650b63489a
19912363,76d3123d-6b2e-451e-9b87-c01c90754a8c,Clean Gas Filter - SFC102-03,19120114,SMC,SFC102-03,,y,5a008c5c-0b7e-4479-94df-a7650b63489a
19912363,76d3123d-6b2e-451e-9b87-c01c90754a8c,Clean Gas Filter - SFC102-03,19120111,SMC,SFC102-03,,y,5a008c5c-0b7e-4479-94df-a7650b63489a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC16TA16TA16-42CM,19100465,Swagelok Bercon,SS-TC16TA16TA16-42CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC16TA16TA16-42CM,19100470,Swagelok Bercon,SS-TC16TA16TA16-42CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC16TA16TA16-42CM,19100498,Swagelok Bercon,SS-TC16TA16TA16-42CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC16TA16TA16-42CM,19100500,Swagelok Bercon,SS-TC16TA16TA16-42CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC16TA16TA16-42CM,19100471,Swagelok Bercon,SS-TC16TA16TA16-42CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC16TA16TA16-42CM,19100505,Swagelok Bercon,SS-TC16TA16TA16-42CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC16TA16TA16-42CM,19100482,Swagelok Bercon,SS-TC16TA16TA16-42CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC16TA16TA16-42CM,19100506,Swagelok Bercon,SS-TC16TA16TA16-42CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC16TA16TA16-42CM,19100474,Swagelok Bercon,SS-TC16TA16TA16-42CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC16TA16TA16-42CM,19100477,Swagelok Bercon,SS-TC16TA16TA16-42CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC16TA16TA16-42CM,19100478,Swagelok Bercon,SS-TC16TA16TA16-42CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC16TA16TA16-42CM,19100501,Swagelok Bercon,SS-TC16TA16TA16-42CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC12TA12TA12-47CM,19100466,Swagelok Bercon,SS-TC12TA12TA12-47CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC16TA16TA16-54CM,19100469,Swagelok Bercon,SS-TC16TA16TA16-54CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC16TA16TA16-54CM,19100472,Swagelok Bercon,SS-TC16TA16TA16-54CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
19912411,b76c2619-083d-424a-a736-f0ea160e7af1,SS-TC16TA16TA16-54CM,19100473,Swagelok Bercon,SS-TC16TA16TA16-54CM,,y,569d181a-7b9a-4bf5-b4b4-48d099ca781a
