eun,isEunInPanda,pandaOrderGUID,isOrderInPanda,pbsFis,pbsVerso,pbsTenderReference,pbsSupplier,pbsNumber,cataloguePartNumber,serialNumber,itemPriceCzk,itemPriceEUR,cartName,description,notes,destination,deliveredDate,TargetsystemGUID,ItemUsage,ItemCondition,ImportInstr,PandaPartNumber
15060231,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L2.L2_1.FE.L2_1.BB.OPA.O,091-3025092-3025,,0,0,"Mirror, protected silver, low GDD ,12.7x5 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10","Diameter: 12.7x5 mm
Substrate: UVFS
ROC: flat/flat
Reflectivity(750-920nm): >96%
Coating: Protected silver
S/D: 20-10
Surface flatness: L/10@632.8 nm",,UTIA BB-mirror drawer,6/26/2015,44d7ca9c-d270-47bd-a237-66a58c7c9230,,,UL,091-3025T6
15060232,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L2.L2_1.FE.L2_1.BB.OPA.O,091-3025,,0,0,"Mirror, protected silver, low GDD ,12.7x5 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10","Diameter: 12.7x5 mm
Substrate: UVFS
ROC: flat/flat
Reflectivity(750-920nm): >96%
Coating: Protected silver
S/D: 20-10
Surface flatness: L/10@632.8 nm",,"SOFIA OPA preamp, on table",6/26/2015,44d7ca9c-d270-47bd-a237-66a58c7c9230,,,UL,091-3025T6
15060233,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L1.FE.L1_1.SPAR.OPA1.O.BBM,091-3025,,0,0,"Mirror, protected silver, low GDD ,12.7x5 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10","Diameter: 12.7x5 mm
Substrate: UVFS
ROC: flat/flat
Reflectivity(750-920nm): >96%
Coating: Protected silver
S/D: 20-10
Surface flatness: L/10@632.8 nm",,"JITKA, L2 OPA preamp",6/26/2015,fcda9fec-3692-4a04-aa5d-b05f02f57b3e,,,UL,091-3025T6
15060234,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L2.L2_1.FE.L2_1.BB.OPA.JIT.O,091-3025,,0,0,"Mirror, protected silver, low GDD ,12.7x5 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10","Diameter: 12.7x5 mm
Substrate: UVFS
ROC: flat/flat
Reflectivity(750-920nm): >96%
Coating: Protected silver
S/D: 20-10
Surface flatness: L/10@632.8 nm",,"JITKA, L2 OPA preamp",6/26/2015,6efb49fe-c7ab-4b6f-ae25-29e6b5aa5d67,,,UL,091-3025T6
15060235,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L2.L2_1.FE.L2_1.BB.OPA.O,091-3025,,0,0,"Mirror, protected silver, low GDD ,12.7x5 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10","Diameter: 12.7x5 mm
Substrate: UVFS
ROC: flat/flat
Reflectivity(750-920nm): >96%
Coating: Protected silver
S/D: 20-10
Surface flatness: L/10@632.8 nm",,UTIA BB-mirror drawer,6/26/2015,44d7ca9c-d270-47bd-a237-66a58c7c9230,,,UL,091-3025T6
15060236,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L2.L2_1.FE.L2_1.BB.OPA.JIT.O,091-3025,,0,0,"Mirror, protected silver, low GDD ,12.7x5 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10","Diameter: 12.7x5 mm
Substrate: UVFS
ROC: flat/flat
Reflectivity(750-920nm): >96%
Coating: Protected silver
S/D: 20-10
Surface flatness: L/10@632.8 nm",,UTIA BB-mirror drawer,6/26/2015,6efb49fe-c7ab-4b6f-ae25-29e6b5aa5d67,,,UL,091-3025T6
15060237,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L2.L2_1.FE.L2_1.BB.OPA.JIT.O,091-3025,,0,0,"Mirror, protected silver, low GDD ,12.7x5 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10","Diameter: 12.7x5 mm
Substrate: UVFS
ROC: flat/flat
Reflectivity(750-920nm): >96%
Coating: Protected silver
S/D: 20-10
Surface flatness: L/10@632.8 nm",,UTIA BB-mirror drawer,6/26/2015,6efb49fe-c7ab-4b6f-ae25-29e6b5aa5d67,,,UL,091-3025T6
15060238,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L1.FE.L1_1.SPAR.OPA1.O.BBM,091-3025,,0,0,"Mirror, protected silver, low GDD ,12.7x5 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10","Diameter: 12.7x5 mm
Substrate: UVFS
ROC: flat/flat
Reflectivity(750-920nm): >96%
Coating: Protected silver
S/D: 20-10
Surface flatness: L/10@632.8 nm",,UTIA BB-mirror drawer,6/26/2015,fcda9fec-3692-4a04-aa5d-b05f02f57b3e,,,UL,091-3025T6
15060239,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L2.L2_1.FE.L2_1.BB.OPA.O,091-3025,,0,0,"Mirror, protected silver, low GDD ,12.7x5 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10","Diameter: 12.7x5 mm
Substrate: UVFS
ROC: flat/flat
Reflectivity(750-920nm): >96%
Coating: Protected silver
S/D: 20-10
Surface flatness: L/10@632.8 nm",,"UTIA, JITKA OPCPA st4",6/26/2015,44d7ca9c-d270-47bd-a237-66a58c7c9230,,,UL,091-3025T6
15060240,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L2.L2_1.FE.L2_1.BB.OPA.JIT.O,091-3025,,0,0,"Mirror, protected silver, low GDD ,12.7x5 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10","Diameter: 12.7x5 mm
Substrate: UVFS
ROC: flat/flat
Reflectivity(750-920nm): >96%
Coating: Protected silver
S/D: 20-10
Surface flatness: L/10@632.8 nm",,UTIA BB-mirror drawer,6/26/2015,6efb49fe-c7ab-4b6f-ae25-29e6b5aa5d67,,,UL,091-3025T6
15060241,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L2.L2_1.FE.L2_1.BB.OPA.O,091-3025,,0,0,"Mirror, protected silver, low GDD ,12.7x5 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10","Diameter: 12.7x5 mm
Substrate: UVFS
ROC: flat/flat
Reflectivity(750-920nm): >96%
Coating: Protected silver
S/D: 20-10
Surface flatness: L/10@632.8 nm",,UTIA BB-mirror drawer,6/26/2015,44d7ca9c-d270-47bd-a237-66a58c7c9230,,,UL,091-3025T6
15060242,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L2.L2_1.FE.L2_1.BB.OPA.O,091-3025,,0,0,"Mirror, protected silver, low GDD ,12.7x5 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10","Diameter: 12.7x5 mm
Substrate: UVFS
ROC: flat/flat
Reflectivity(750-920nm): >96%
Coating: Protected silver
S/D: 20-10
Surface flatness: L/10@632.8 nm",,UTIA BB-mirror drawer,6/26/2015,44d7ca9c-d270-47bd-a237-66a58c7c9230,,,UL,091-3025T6
15060243,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L1.FE.L1_1.SPAR.OPA1.O.BBM,091-3025,,0,0,"Mirror, protected silver, low GDD ,12.7x5 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10","Diameter: 12.7x5 mm
Substrate: UVFS
ROC: flat/flat
Reflectivity(750-920nm): >96%
Coating: Protected silver
S/D: 20-10
Surface flatness: L/10@632.8 nm",,"Sofia, beam steering for the 2nd Jitka in BBFE",6/26/2015,fcda9fec-3692-4a04-aa5d-b05f02f57b3e,,,UL,091-3025T6
15060244,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L1.FE.L1_1.SPAR.OPA1.O.BBM,091-3025,,0,0,"Mirror, protected silver, low GDD ,12.7x5 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10","Diameter: 12.7x5 mm
Substrate: UVFS
ROC: flat/flat
Reflectivity(750-920nm): >96%
Coating: Protected silver
S/D: 20-10
Surface flatness: L/10@632.8 nm",,"UTIA, JITKA OPCPA st4",6/26/2015,fcda9fec-3692-4a04-aa5d-b05f02f57b3e,,,UL,091-3025T6
15060245,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L2.L2_1.MIR.O,092-3025,,0,0,"Mirror, protected silver, 25.4x6 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10, L/10@632.8 nm",,,UTIA BB-mirror drawer,6/26/2015,26a2d0b3-dba0-4f0c-b737-725008347f83,,,UL,092-3025
15060246,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L1.FE.L1_1.SPAR.OPA1.O.BBM,092-3025,,0,0,"Mirror, protected silver, 25.4x6 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10, L/10@632.8 nm",,,"UTIA lab, optics graveyard",6/26/2015,fcda9fec-3692-4a04-aa5d-b05f02f57b3e,,,UL,092-3025
15060247,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L1.FE.L1_1.SPAR.OPA1.O.BBM,092-3025,,0,0,"Mirror, protected silver, 25.4x6 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10, L/10@632.8 nm",,,Phase-Noise measurement set-up for FSYNC (temporary set-up),6/26/2015,fcda9fec-3692-4a04-aa5d-b05f02f57b3e,,,UL,092-3025
15060248,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L2.L2_1.MIR.O,092-3025,,0,0,"Mirror, protected silver, 25.4x6 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10, L/10@632.8 nm",,,UTIA BB-mirror drawer,6/26/2015,26a2d0b3-dba0-4f0c-b737-725008347f83,,,UL,092-3025
15060249,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L2.L2_1.MIR.O,092-3025,,0,0,"Mirror, protected silver, 25.4x6 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10, L/10@632.8 nm",,,UTIA BB-mirror drawer,6/26/2015,26a2d0b3-dba0-4f0c-b737-725008347f83,,,UL,092-3025
15060250,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L1.FE.L1_1.SPAR.OPA1.O.BBM,092-3025,,0,0,"Mirror, protected silver, 25.4x6 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10, L/10@632.8 nm",,,UTIA BB-mirror drawer,6/26/2015,fcda9fec-3692-4a04-aa5d-b05f02f57b3e,,,UL,092-3025
15060251,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L1.FE.L1_1.SPAR.OPA1.O.BBM,092-3025,,0,0,"Mirror, protected silver, 25.4x6 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10, L/10@632.8 nm",,,UTIA BB-mirror drawer,6/26/2015,fcda9fec-3692-4a04-aa5d-b05f02f57b3e,,,UL,092-3025
15060252,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L1.FE.L1_1.SPAR.OPA1.O.BBM,092-3025,,0,0,"Mirror, protected silver, 25.4x6 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10, L/10@632.8 nm",,,UTIA BB-mirror drawer,6/26/2015,fcda9fec-3692-4a04-aa5d-b05f02f57b3e,,,UL,092-3025
15060253,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L1.FE.L1_1.SPAR.OPA1.O.BBM,092-3025,,974.88,36,"Mirror, protected silver, 25.4x6 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10, L/10@632.8 nm",,,UTIA BB-mirror drawer,6/26/2015,fcda9fec-3692-4a04-aa5d-b05f02f57b3e,,,UL,092-3025
15060254,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L1.FE.L1_1.SPAR.OPA1.O.BBM,092-3025,,974.88,36,"Mirror, protected silver, 25.4x6 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10, L/10@632.8 nm",,,UTIA BB-mirror drawer,6/26/2015,fcda9fec-3692-4a04-aa5d-b05f02f57b3e,,,UL,092-3025
15060255,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L2.L2_1.MIR.O,092-3025,,974.88,36,"Mirror, protected silver, 25.4x6 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10, L/10@632.8 nm",,,UTIA BB-mirror drawer,6/26/2015,26a2d0b3-dba0-4f0c-b737-725008347f83,,,UL,092-3025
15060256,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L2.L2_1.MIR.O,092-3025,,974.88,36,"Mirror, protected silver, 25.4x6 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10, L/10@632.8 nm",,,UTIA BB-mirror drawer,6/26/2015,26a2d0b3-dba0-4f0c-b737-725008347f83,,,UL,092-3025
15060257,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L2.L2_1.MIR.O,092-3025,,974.88,36,"Mirror, protected silver, 25.4x6 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10, L/10@632.8 nm",,,UTIA BB-mirror drawer,6/26/2015,26a2d0b3-dba0-4f0c-b737-725008347f83,,,UL,092-3025
15060258,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L2.L2_1.MIR.O,092-3025,,974.88,36,"Mirror, protected silver, 25.4x6 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10, L/10@632.8 nm",,,UTIA BB-mirror drawer,6/26/2015,26a2d0b3-dba0-4f0c-b737-725008347f83,,,UL,092-3025
15060259,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L2.L2_1.MIR.O,092-3025,,974.88,36,"Mirror, protected silver, 25.4x6 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10, L/10@632.8 nm",,,UTIA BB-mirror drawer,6/26/2015,26a2d0b3-dba0-4f0c-b737-725008347f83,,,UL,092-3025
15060260,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L1.FE.L1_1.SPAR.OPA1.O.BBM,092-3025,,974.88,36,"Mirror, protected silver, 25.4x6 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10, L/10@632.8 nm",,,UTIA BB-mirror drawer,6/26/2015,fcda9fec-3692-4a04-aa5d-b05f02f57b3e,,,UL,092-3025
15060261,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L1.FE.L1_1.SPAR.OPA1.O.BBM,092-3025,,974.88,36,"Mirror, protected silver, 25.4x6 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10, L/10@632.8 nm",,,graveyard,6/26/2015,fcda9fec-3692-4a04-aa5d-b05f02f57b3e,,,UL,092-3025
15060262,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L2.L2_1.MIR.O,092-3025,,974.88,36,"Mirror, protected silver, 25.4x6 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10, L/10@632.8 nm",,,graveyard,6/26/2015,26a2d0b3-dba0-4f0c-b737-725008347f83,,,UL,092-3025
15060263,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L2.L2_1.MIR.O,092-3025,,974.88,36,"Mirror, protected silver, 25.4x6 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10, L/10@632.8 nm",,,UTIA BB-mirror drawer,6/26/2015,26a2d0b3-dba0-4f0c-b737-725008347f83,,,UL,092-3025
15060264,FALSE,c2024d9e-5efe-4457-a437-6ddac025055d,TRUE,15910514,1190500,MN3241/2015,Eksma,RA1.L1.FE.L1_1.SPAR.OPA1.O.BBM,092-3025,,974.88,36,"Mirror, protected silver, 25.4x6 mm, UVFS, flat/flat, R(750-920nm): >96%, S-D:20-10, L/10@632.8 nm",,,UTIA BB-mirror drawer,6/26/2015,fcda9fec-3692-4a04-aa5d-b05f02f57b3e,,,UL,092-3025
15070120,FALSE,1b6187bb-150f-401f-936c-9b37a00e7b2d,TRUE,15910562,1193058,MN3318/2015,Eksma Optics,RA1.L2.L2_1.OPA.OPA1.8.1,,,3769.9875,139.5,"HR 515 nm mirror, Diameter: 25.4x6 mm, plane","Reflectivity(515nm): >99.9
Damage threshold: > 0.8J/cm2 @ 1.5 ps
AOI: 2-5 deg
Substrate: UVFS
S/D: 20-10
Surface flatness: L/10@632.8 nm
",,,7/15/2015,62dc5370-0f34-4138-912f-708b692c6f7f,,,UL,EUN 15070120-2
15070121,FALSE,1b6187bb-150f-401f-936c-9b37a00e7b2d,TRUE,15910562,1193058,MN3318/2015,Eksma Optics,RA1.L1.L1_1.OPA.IN.JIT.JIT,,,3769.9875,139.5,"HR 515 nm mirror, Diameter: 25.4x6 mm, plane","Reflectivity(515nm): >99.9
Damage threshold: > 0.8J/cm2 @ 1.5 ps
AOI: 2-5 deg
Substrate: UVFS
S/D: 20-10
Surface flatness: L/10@632.8 nm
",,"L1 Beamline Diagnostic tower 1, SHG Stage 5 beam",7/15/2015,1f2b98c9-b4ed-4c9e-8de7-de140abac612,,,UL,EUN 15070120-2
15070122,FALSE,1b6187bb-150f-401f-936c-9b37a00e7b2d,TRUE,15910562,1193058,MN3318/2015,Eksma Optics,RA1.L1.FE.L1_1.BB.OPA1.S3.PB,,,3769.9875,139.5,"HR 515 nm mirror, Diameter: 25.4x6 mm, plane","Reflectivity(515nm): >99.9
Damage threshold: > 0.8J/cm2 @ 1.5 ps
AOI: 2-5 deg
Substrate: UVFS
S/D: 20-10
Surface flatness: L/10@632.8 nm
",,UTIA lab,7/15/2015,a9105b9f-ceb9-4865-858e-5a77118ebd0c,,,UL,EUN 15070120-2
15070123,FALSE,1b6187bb-150f-401f-936c-9b37a00e7b2d,TRUE,15910562,1193058,MN3318/2015,Eksma Optics,RA1.L1.FE.L1_1.BB.PL1.CMP,,,4256.4375,157.5,"HR 515 nm mirror, Diameter: 25.4x6 mm ROC = -500(de-focusing)",Has to be filled by Franta,,"UTIA, KUBIK compressor, telescope to stage 3",7/15/2015,063c5417-7c99-45c0-b698-8e00c6a18091,,,UL,EUN 15070123-4
15070124,FALSE,1b6187bb-150f-401f-936c-9b37a00e7b2d,TRUE,15910562,1193058,MN3318/2015,Eksma Optics,RA1.L1.FE.L1_1.SPAR.OPA1.O.M515,,,4256.4375,157.5,"HR 515 nm mirror, Diameter: 25.4x6 mm ROC = -500(de-focusing)","Reflectivity(515nm): >99.9
Damage threshold: > 0.8J/cm2 @ 1.5 ps
AOI: 2-5 deg
Substrate: UVFS
S/D: 20-10
Surface flatness: L/10@632.8 nm
",,,7/15/2015,fcda9fec-3692-4a04-aa5d-b05f02f57b3e,,,UL,EUN 15070123-4
15070125,FALSE,1b6187bb-150f-401f-936c-9b37a00e7b2d,TRUE,15910562,1193058,MN3318/2015,Eksma Optics,RA1.L1.FE.L1_1.SPAR.OPA1.O.M515,,,4256.4375,157.5,"HR 515 nm mirror, Diameter: 25.4x6 mm ROC = -400(de-focusing)","Reflectivity(515nm): >99.9
Damage threshold: > 0.8J/cm2 @ 1.5 ps
AOI: 2-5 deg
Substrate: UVFS
S/D: 20-10
Surface flatness: L/10@632.8 nm
",,,7/15/2015,fcda9fec-3692-4a04-aa5d-b05f02f57b3e,,,UL,EUN 15070125
15070126,FALSE,1b6187bb-150f-401f-936c-9b37a00e7b2d,TRUE,15910562,1193058,MN3318/2015,Eksma Optics,RA1.L1.FE.L1_1.BB.OPA1.S2.PB.1,,,4256.4375,157.5,"HR 515 nm mirror, Diameter: 25.4x6 mm ROC = -200(de-focusing)","Reflectivity(515nm): >99.9
Damage threshold: > 0.8J/cm2 @ 1.5 ps
AOI: 2-5 deg
Substrate: UVFS
S/D: 20-10
Surface flatness: L/10@632.8 nm
Reflectivity(515nm): >99.9
Damage threshold: > 0.8J/cm2 @ 1.5 ps
AOI: 2-5 deg
Substrate: UVFS
S/D: 20-10
Surface flatness: L/10@632.8 nm
",,UTIA lab,7/15/2015,a9105b9f-ceb9-4865-858e-5a77118ebd0c,,,UL,EUN 15070126
15070127,FALSE,1b6187bb-150f-401f-936c-9b37a00e7b2d,TRUE,15910562,1193058,MN3318/2015,Eksma Optics,RA1.L1.FE.L1_1.SPAR.OPA1.O.M515,,,4256.4375,157.5,"HR 515 nm mirror, Diameter: 25.4x6 mm ROC = +800(focusing)","Reflectivity(515nm): >99.9
Damage threshold: > 0.8J/cm2 @ 1.5 ps
AOI: 2-5 deg
Substrate: UVFS
S/D: 20-10
Surface flatness: L/10@632.8 nm
",,L1 OPA preamp telescopw to stage 3,7/15/2015,fcda9fec-3692-4a04-aa5d-b05f02f57b3e,,,UL,EUN 15070127
15070128,FALSE,1b6187bb-150f-401f-936c-9b37a00e7b2d,TRUE,15910562,1193058,MN3318/2015,Eksma Optics,RA1.L1.FE.L1_1.SPAR.OPA1.O.M515,,,4256.4375,157.5,"HR 515 nm mirror, Diameter: 25.4x6 mm ROC = +600(focusing)","Reflectivity(515nm): >99.9
Damage threshold: > 0.8J/cm2 @ 1.5 ps
AOI: 2-5 deg
Substrate: UVFS
S/D: 20-10
Surface flatness: L/10@632.8 nm
",,,7/15/2015,fcda9fec-3692-4a04-aa5d-b05f02f57b3e,,,UL,EUN 15070128
15070129,FALSE,1b6187bb-150f-401f-936c-9b37a00e7b2d,TRUE,15910562,1193058,MN3318/2015,Eksma Optics,RA1.L1.FE.L1_1.SPAR.OPA1.O.M515,,,4256.4375,157.5,"HR 515 nm mirror, Diameter: 25.4x6 mm ROC = +3000(focusing)","Reflectivity(515nm): >99.9
Damage threshold: > 0.8J/cm2 @ 1.5 ps
AOI: 2-5 deg
Substrate: UVFS
S/D: 20-10
Surface flatness: L/10@632.8 nm
",,,7/15/2015,fcda9fec-3692-4a04-aa5d-b05f02f57b3e,,,UL,EUN 15070129
15070130,FALSE,1b6187bb-150f-401f-936c-9b37a00e7b2d,TRUE,15910562,1193058,MN3318/2015,Eksma Optics,RA1.L1.FE.L1_1.SPAR.OPA1.O.M515,,,4256.4375,157.5,"HR 515 nm mirror, Diameter: 25.4x6 mm ROC = +2000(focusing)","Reflectivity(515nm): >99.9
Damage threshold: > 0.8J/cm2 @ 1.5 ps
AOI: 2-5 deg
Substrate: UVFS
S/D: 20-10
Surface flatness: L/10@632.8 nm
",,,7/15/2015,fcda9fec-3692-4a04-aa5d-b05f02f57b3e,,,UL,EUN 15070130
15070067,FALSE,09a0ac7d-1f3d-4902-998e-7852c22345ce,TRUE,15910570,1186711,MN3085/2015,Kobold,RA1.L1.CSS.WTR.FE.MNF2,SFL-1320 R10,,6885,250,turbine flowmeter SFL-1320 R10,"Turbine Flow Meter model SFL
measuring range: 0,5 – 20 l/min water
material: PVDF, Vectra
process connection: G 3/8"" male
medium temperature: -20 … +90°C
medium pressure: max 16 bar
output: 6250 pulses / liter
power supply: 5 … 24 VDC
el. connection: conector Hirschmann GDSN207","image is for SFL-1220 that has metal housing
requested type SFL-1320 has plastic housing

expected delivery 29-6-2015

Old PBS no.: RA1.L2.L2_1.CSS.CS.MSS.WTR.35",L1 FE Rack 6 KUBIK diodes inflow (FM14),07/08/2015,7d8bf56e-25da-4832-ad99-7bbe242f3cfe,,,UL,SFL-1320 R10
15070232,FALSE,09a0ac7d-1f3d-4902-998e-7852c22345ce,TRUE,15910570,1186711,MN3085/2015,Kobold,RA1.L1.CSS.WTR.FE.MNF4,SFL-1320 R10,,6885,250,turbine flowmeter SFL-1320 R10,"Turbine Flow Meter model SFL
measuring range: 0,5 – 20 l/min water
material: PVDF, Vectra
process connection: G 3/8"" male
medium temperature: -20 … +90°C
medium pressure: max 16 bar
output: 6250 pulses / liter
power supply: 5 … 24 VDC
el. connection: conector Hirschmann GDSN207","image is for SFL-1220 that has metal housing
requested type SFL-1320 has plastic housing

expected delivery 29-6-2015

Old PBS no.: RA1.L2.L2_1.CSS.CS.MSS.WTR.37",L1 FE Rack 7 KUBA head #2 inflow (FM17),07/08/2015,e06e7146-87b4-4a15-9ec0-5ae0e2a5d91b,,,UL,SFL-1320 R10
15070233,FALSE,09a0ac7d-1f3d-4902-998e-7852c22345ce,TRUE,15910570,1186711,MN3085/2015,Kobold,RA1.L1.CSS.WTR.FE.MNF4,SFL-1320 R10,,6885,250,turbine flowmeter SFL-1320 R10,"Turbine Flow Meter model SFL
measuring range: 0,5 – 20 l/min water
material: PVDF, Vectra
process connection: G 3/8"" male
medium temperature: -20 … +90°C
medium pressure: max 16 bar
output: 6250 pulses / liter
power supply: 5 … 24 VDC
el. connection: conector Hirschmann GDSN207","image is for SFL-1220 that has metal housing
requested type SFL-1320 has plastic housing

expected delivery 29-6-2015

Old PBS no.: RA1.L2.L2_1.CSS.CS.MSS.WTR.38",L1 FE Rack 7 KUBA diodes #1 inflow (FM16),07/08/2015,e06e7146-87b4-4a15-9ec0-5ae0e2a5d91b,,,UL,SFL-1320 R10
15070234,FALSE,09a0ac7d-1f3d-4902-998e-7852c22345ce,TRUE,15910570,1186711,MN3085/2015,Kobold,RA1.L1.CSS.WTR.FE.MNF2,SFL-1320 R10,,6885,250,turbine flowmeter SFL-1320 R10,"Turbine Flow Meter model SFL
measuring range: 0,5 – 20 l/min water
material: PVDF, Vectra
process connection: G 3/8"" male
medium temperature: -20 … +90°C
medium pressure: max 16 bar
output: 6250 pulses / liter
power supply: 5 … 24 VDC
el. connection: conector Hirschmann GDSN207","image is for SFL-1220 that has metal housing
requested type SFL-1320 has plastic housing

expected delivery 29-6-2015

Old PBS no.: RA1.L2.L2_1.CSS.CS.MSS.WTR.39",L1 FE Rack 6 KUBIK head inflow (FM13),07/08/2015,7d8bf56e-25da-4832-ad99-7bbe242f3cfe,,,UL,SFL-1320 R10
